12 25 11.7;-11 36 37; 5.95; 0.03
12 25 18.4;-27 44 57; 6.09; 1.27
12 25 21.8;-35 11 11; 5.73;-0.06
12 25 15.1;+23 55 34; 6.03; 1.10
12 25 03.2;+56 46 39; 5.81; 1.62
12 25 06.4;+63 48 10; 6.32; 0.91
12 25 50.9;+39 01 07; 5.02; 0.96
12 26 30.9;-63 07 21; 4.86;-0.12
12 26 35.9;-63 05 57; 1.33;-0.24
12 26 36.5;-63 05 58; 1.73;-0.26
12 26 31.6;-51 27 03; 4.82;-0.14
12 26 24.1;+27 16 06; 4.95; 0.27
12 26 48.2;-48 54 48; 6.26; 0.68
12 26 51.7;-32 49 48; 5.55; 0.01
12 27 24.6;-63 47 21; 6.00; 0.07
12 26 56.3;+28 16 06; 4.36; 1.13
12 26 59.3;+26 49 32; 5.00; 0.08
12 27 28.7;-58 59 31; 5.50; 1.45
12 26 24.2;+71 55 47; 6.24; 1.06
12 27 42.1;+08 36 37; 6.37; 0.93
12 27 49.4;-16 37 55; 6.35; 0.84
12 28 02.4;-50 13 50; 3.91;-0.19
12 28 18.9;-64 20 29; 6.04; 0.02
12 27 35.1;+55 42 46; 5.70; 1.55
12 27 51.6;-04 36 55; 6.22; 0.44
12 28 25.5;-61 47 43; 6.22; 1.26
12 28 22.5;-39 02 29; 5.44;-0.08
12 28 33.4;-56 24 28; 6.15; 0.92
12 28 38.1;+26 13 36; 6.54; 0.17
12 28 44.6;+25 53 57; 6.65; 0.22
12 28 54.7;+25 54 46; 5.29;-0.05
12 29 26.9;+24 06 32; 5.48; 0.43
12 29 53.9;-56 31 29; 5.80; 1.56
12 29 57.9;-41 44 10; 6.02; 1.52
12 29 43.2;+20 53 46; 5.69; 0.07
12 29 51.9;-16 30 56; 2.95;-0.05
12 30 04.8;-13 23 35; 6.35; 0.56
12 30 17.5;-23 41 48; 5.63; 1.67
12 29 57.3;+58 24 21; 5.35; 0.20
12 30 02.9;+51 32 08; 6.21; 0.51
12 30 04.3;+58 46 03; 6.08; 0.98
12 31 09.9;-57 06 48; 1.63; 1.59
12 31 16.7;-57 04 52; 6.42; 0.16
12 30 06.7;+69 12 04; 4.95; 1.62
12 31 00.6;+24 34 02; 5.46; 0.05
12 30 50.1;+53 04 36; 6.21; 0.54
12 31 40.3;-59 25 26; 5.48; 0.63
12 32 10.0;-73 00 06; 5.88; 1.11
12 31 21.4;+07 36 15; 6.05; 1.52
12 31 55.8;-63 30 22; 5.95; 0.27
12 31 38.7;-05 03 09; 6.19; 1.04
12 32 28.0;-72 07 59; 3.87;-0.15
12 32 04.5;-32 32 01; 6.46; 0.20
12 32 04.2;-16 11 46; 4.31; 0.38
12 32 36.0;-13 51 33; 5.74; 0.40
12 33 02.9;+10 17 44; 6.26; 0.95
12 33 22.4;-19 47 31; 6.26; 0.29
12 33 34.3;-12 49 49; 5.58; 0.86
12 33 34.2;+24 16 59; 6.29; 0.11
12 33 46.8;-09 27 07; 5.48;-0.03
12 33 59.2;-49 54 34; 6.38; 0.46
12 33 38.9;+33 14 51; 5.42; 1.00
12 33 47.4;+33 23 05; 6.24; 1.05
12 33 44.5;+41 21 27; 4.26; 0.59
12 34 23.2;-23 23 48; 2.65; 0.89
12 33 29.0;+69 47 18; 3.87;-0.13
12 34 42.3;-44 40 24; 5.77; 0.70
12 34 51.1;+22 37 45; 4.81; 0.00
12 35 29.0;-61 50 31; 6.22; 0.73
12 35 06.3;+18 22 38; 6.56; 0.25
12 35 07.8;+18 22 37; 5.02; 1.15
12 35 08.1;+21 52 53; 5.85; 1.22
12 35 45.5;-41 01 19; 5.13; 0.22
12 34 44.0;+70 01 19; 4.94; 1.31
12 36 01.2;-39 52 12; 5.80; 0.01
12 35 58.6;-20 31 38; 6.20; 0.33
12 37 11.0;-69 08 08; 2.69;-0.20
12 36 47.4;-05 49 55; 5.87; 0.07
12 36 23.3;+59 29 13; 5.50;
12 36 58.3;+17 05 22; 5.68; 1.41
12 37 42.2;-48 32 28; 3.86; 0.05
12 37 42.2;-27 08 20; 5.45; 0.32
12 39 14.5;-75 22 10; 6.49; 0.08
12 38 04.4;+03 16 57; 6.33; 0.01
12 38 52.5;-67 11 35; 6.25; 0.06
12 38 22.4;+01 51 17; 5.71; 1.60
12 38 30.0;+06 59 18; 7.08; 1.44
12 38 44.6;-18 15 01; 6.00; 0.29
12 39 03.5;-30 25 20; 5.89; 1.21
12 38 46.3;+40 52 28; 6.37; 0.18
12 39 02.1;+22 39 34; 6.38; 1.10
12 39 14.8;-07 59 44; 4.66; 1.23
12 39 55.6;-66 30 42; 6.26;-0.05
12 39 07.3;+21 03 45; 5.46; 0.96
12 39 16.9;+35 57 07; 6.45; 0.06
12 39 52.5;-39 59 15; 4.64;-0.08
12 41 23.0;-46 08 44; 5.84; 1.52
12 41 31.0;-48 57 35; 2.17;-0.01
12 42 05.1;-69 24 27; 6.33; 0.78
12 41 16.0;-13 00 49; 6.08;
12 41 16.2;-13 00 54; 5.98; 0.42
12 41 56.6;-59 41 09; 4.93;-0.04
12 41 34.4;+10 25 35; 6.19; 0.19
12 41 39.6;-01 26 58; 3.65; 0.36
12 41 39.6;-01 26 58; 3.68;
12 41 49.2;-19 45 31; 6.03; 0.39
12 41 53.1;+10 14 08; 4.88; 0.09
12 41 57.1;+06 48 24; 5.59; 0.00
12 42 50.3;-63 03 31; 5.31; 0.27
12 42 35.4;-48 48 47; 4.66; 1.09
12 42 49.6;-55 56 50; 6.08;-0.03
12 41 33.9;+62 42 47; 6.07; 0.01
12 43 09.1;-56 10 34; 6.00;-0.08
12 43 28.2;-58 54 11; 6.40; 1.09
12 43 26.3;-40 10 40; 6.44; 0.25
12 43 38.1;-01 34 37; 5.93; 0.86
12 43 58.7;-36 20 57; 6.39;-0.06
12 44 00.5;-28 19 26; 5.48; 1.34
12 43 04.2;+61 09 20; 6.38; 1.26
12 45 01.7;-68 49 52; 6.16; 0.69
12 45 37.9;-60 58 52; 4.69; 1.05
12 44 27.1;+44 06 11; 6.33; 0.43
12 46 16.9;-68 06 29; 3.05;-0.18
12 44 59.5;+39 16 44; 5.95; 0.55
12 45 07.8;+45 26 25; 4.99; 2.54
12 45 37.1;+07 40 24; 5.22; 0.33
12 46 22.7;-56 29 20; 4.65;-0.16
12 46 22.5;+09 32 24; 5.67; 0.99
12 46 46.0;-33 18 56; 5.86; 1.34
12 46 38.7;+16 34 39; 5.12; 1.35
12 44 26.0;+80 37 16; 6.40; 0.12
12 47 43.2;-59 41 19; 1.25;-0.23
12 47 02.3;+05 57 03; 6.34;-0.05
12 47 13.6;+11 57 29; 6.07; 0.12
12 47 33.4;-06 18 07; 6.26; 0.55
12 47 53.7;-24 51 06; 6.44;-0.06
12 47 51.4;+03 34 22; 6.41; 1.60
12 47 18.9;+62 46 51; 5.89;
12 48 26.4;-27 35 51; 5.66; 0.95
12 48 14.3;+13 33 11; 6.56; 0.01
12 49 44.9;-71 59 11; 5.55; 1.17
12 47 34.4;+66 47 25; 5.43; 1.56
12 48 47.0;+24 50 25; 6.31; 0.70
12 48 54.2;+14 07 21; 5.70; 0.02
12 48 41.8;+48 28 01; 6.27; 0.18
12 48 39.4;+60 19 12; 5.85; 0.46
12 50 12.0;-60 24 03; 6.75; 0.35
12 49 17.4;+27 33 08; 5.78; 0.03
12 54 58.6;-85 07 24; 5.46; 1.02
12 50 19.6;-48 27 35; 6.24; 0.05
12 50 57.9;-52 47 15; 5.73; 0.13
12 50 17.4;+22 51 48; 6.43; 1.00
12 50 41.2;-33 59 58; 4.91;-0.04
12 50 10.7;+37 31 01; 5.89; 0.15
12 51 17.8;-60 19 47; 5.72; 0.38
12 51 22.9;-10 20 18; 6.41; 1.02
12 51 36.9;+03 03 24; 6.02; 1.29
12 51 56.8;-39 40 51; 5.98;-0.10
12 52 05.3;-48 05 39; 6.33; 0.03
12 51 57.9;-26 44 17; 6.15; 0.23
12 52 24.6;-53 49 46; 6.24; 1.13
12 51 41.9;+27 32 26; 4.94; 0.67
12 52 12.3;+17 04 26; 6.32; 1.59
12 53 03.9;-54 57 09; 5.93; 1.31
12 52 27.6;+16 07 21; 6.30; 0.16
12 53 21.8;-60 19 43; 5.76; 0.33
12 53 06.9;-48 56 36; 4.33; 1.37
12 53 26.2;-40 10 44; 4.27; 0.21
12 53 49.1;-60 22 37; 5.90; 0.20
12 53 11.2;-03 33 11; 6.11; 0.50
12 49 06.6;+83 25 05; 5.85;-0.06
12 49 13.6;+83 24 46; 5.28;-0.03
12 53 17.8;+21 14 42; 4.90; 0.90
12 54 22.0;-58 25 50; 6.58; 0.76
12 53 38.1;-04 13 26; 6.44; 1.10
12 54 39.2;-59 08 48; 4.62;-0.15
12 54 35.6;-57 10 40; 4.03;-0.17
12 54 36.8;-57 10 06; 5.17;-0.12
12 53 49.7;+12 25 07; 6.25; 0.27
12 54 18.7;-11 38 55; 6.00; 0.08
12 54 21.2;-09 32 20; 4.79; 1.60
12 54 58.5;-44 09 07; 5.89; 0.64
12 54 13.1;+33 32 04; 6.26; 0.20
12 54 01.7;+55 57 35; 1.77;-0.02
12 55 19.4;-42 54 57; 5.47; 1.68
12 56 31.5;-72 11 07; 5.93; 1.13
12 55 57.0;-56 50 10; 5.32; 0.01
12 54 56.5;+47 11 48; 5.84; 1.55
12 55 36.2;+03 23 51; 3.38; 1.58
12 55 53.3;-15 19 37; 6.17; 0.00
12 56 30.1;-26 27 37; 6.62; 0.68
12 57 04.4;-51 11 55; 5.16;-0.06
12 56 00.4;+38 18 53; 5.60; 0.34
12 56 01.7;+38 19 06; 2.90;-0.12
12 55 28.5;+65 26 19; 5.24; 0.28
12 56 17.6;+54 05 58; 5.82; 0.19
12 57 33.2;-22 45 14; 6.31; 1.07
12 57 07.7;+46 10 37; 6.12; 1.01
12 58 55.4;+17 24 34; 4.78; 1.56
12 59 39.5;-03 48 43; 5.79; 0.18
13 00 32.6;-33 30 19; 6.02; 0.38
13 02 16.2;-71 32 56; 3.62; 1.18
13 00 16.5;+30 47 06; 4.90; 1.17
13 00 35.9;-03 22 07; 5.99; 1.12
13 00 38.8;+18 22 23; 6.20; 0.42
12 58 47.3;+75 28 21; 6.01; 0.99
12 59 55.1;+66 35 50; 5.32; 1.29
13 01 09.6;+17 07 23; 5.96; 0.96
13 03 05.2;-71 28 34; 6.03; 0.05
13 00 43.8;+56 21 59; 4.93; 0.36
13 02 10.6;+10 57 33; 2.83; 0.94
13 03 33.2;-49 31 38; 4.85; 0.02
13 01 46.8;+63 36 37; 6.00; 0.41
13 03 46.1;-20 34 59; 5.58; 0.56
13 02 40.4;+59 42 58; 6.53; 0.05
13 03 54.4;-03 39 48; 6.59; 0.29
13 04 48.1;-41 11 48; 6.26; 1.68
13 05 30.8;-52 06 54; 6.43; 1.70
13 06 16.7;-48 27 49; 4.71;-0.14
13 06 35.1;-41 35 19; 5.59; 1.05
13 06 54.6;-49 54 22; 4.27;-0.19
13 05 44.5;+35 47 56; 5.25;-0.08
13 07 24.2;-59 51 38; 5.99; 0.48
13 05 52.3;+45 16 07; 5.63; 1.13
13 06 21.2;+21 09 12; 5.99; 0.39
13 06 54.3;-35 51 43; 6.54;-0.02
13 06 10.2;+29 01 46; 6.54; 0.05
13 06 22.6;+22 36 58; 5.60; 1.59
13 04 49.7;+73 01 31; 6.31;
13 07 38.3;-53 27 35; 5.71;-0.07
13 08 07.0;-65 18 23; 5.51;-0.02
13 06 22.7;+62 02 31; 6.14; 0.99
13 07 10.7;+27 37 29; 4.80; 1.48
13 07 53.8;-10 44 25; 5.19; 1.14
13 07 53.6;+27 33 21; 6.19; 1.36
13 08 32.5;-08 59 04; 5.55; 1.18
13 09 03.3;-23 07 05; 4.95; 1.05
13 09 14.4;-09 32 18; 6.32; 1.02
13 09 12.4;+10 01 20; 5.78; 1.00
13 09 45.3;-10 19 46; 5.94; 1.49
13 09 47.8;+16 50 55; 5.91; 1.45
13 09 57.0;-05 32 20; 4.38;-0.01
13 09 38.7;+37 25 23; 6.02; 1.15
13 10 58.4;-52 34 01; 6.06;-0.09
13 11 51.6;-69 56 31; 5.91; 0.42
13 09 42.0;+38 32 02; 6.28;-0.12
13 09 59.3;+17 31 46; 5.22; 0.45
13 09 59.3;+17 31 46; 5.22;
13 11 08.8;-42 13 59; 5.79; 0.52
13 10 03.2;+38 29 56; 5.91; 0.29
13 11 53.1;-63 18 10; 6.33; 0.44
13 11 23.2;-43 22 08; 5.25; 1.05
13 09 50.2;+62 13 45; 6.54;-0.02
13 12 17.4;-59 55 15; 4.60;-0.08
13 14 17.2;-78 26 50; 5.85; 1.07
13 12 48.9;-66 13 37; 5.90; 0.06
13 11 39.2;-26 33 06; 6.50; 0.19
13 12 03.2;-37 48 11; 4.85; 0.70
13 12 56.0;-59 49 00; 6.16; 0.60
13 12 03.5;-16 11 55; 5.04; 0.46
13 12 50.9;-42 41 59; 6.22; 1.06
13 11 52.4;+27 52 41; 4.26; 0.57
13 12 08.4;+24 15 29; 6.33; 0.98
13 13 23.5;-50 42 00; 5.89;-0.02
13 12 32.9;+11 33 22; 5.77; 1.51
13 12 35.9;+18 45 06; 6.53; 0.88
13 14 12.1;-58 41 02; 5.89; 1.08
13 14 14.8;-59 06 12; 4.92; 0.48
13 13 26.8;-18 49 36; 6.28; 0.09
13 13 57.5;-43 08 20; 6.16; 1.38
13 13 12.4;+18 43 37; 6.11; 1.20
13 15 14.9;-67 53 40; 4.80;-0.08
13 15 25.7;-69 40 47; 6.37; 1.21
13 14 10.9;-19 55 51; 5.33; 0.87
13 14 43.1;-48 57 24; 5.89; 1.06
13 13 43.0;+40 09 10; 4.92; 1.06
13 14 31.3;+11 19 54; 5.67; 1.50
13 15 09.7;-36 22 16; 6.19; 0.97
13 16 44.8;-65 08 18; 6.07; 0.44
13 15 58.8;-19 56 35; 5.22; 1.03
13 17 13.0;-66 47 01; 4.87; 1.50
13 13 32.0;+72 47 56; 6.59; 0.08
13 15 32.0;+40 51 19; 5.79; 0.19
13 16 25.5;-01 23 26; 6.68; 0.31
13 16 53.1;-31 30 22; 5.10; 0.96
13 16 14.3;+19 03 06; 6.45; 0.98
13 17 13.9;-43 58 46; 5.84; 0.20
13 12 25.4;+80 28 17; 6.25; 0.94
13 16 32.3;+19 47 07; 6.45; 0.25
13 16 46.5;+09 25 27; 5.22; 0.59
13 19 18.9;-72 02 08; 6.04; 1.35
13 17 15.6;+13 40 32; 5.33; 1.31
13 17 29.9;-00 40 36; 6.37; 0.26
13 17 36.3;+05 28 11; 4.80; 1.67
13 18 34.6;-51 17 10; 6.19; 0.01
13 17 32.5;+40 34 21; 4.73; 0.30
13 16 28.6;+68 24 29; 6.20;-0.06
13 18 24.3;-18 18 41; 4.74; 0.71
13 18 55.3;-23 10 18; 3.00; 0.92
13 18 51.1;+03 41 16; 6.62; 0.06
13 18 27.8;+34 05 53; 5.82; 1.35
13 18 14.5;+49 40 55; 5.15;-0.07
13 20 34.9;-59 46 24; 6.18; 0.43
13 19 04.2;+35 07 41; 6.02; 0.24
13 20 37.8;-52 44 53; 5.48;-0.13
13 20 48.3;-55 48 02; 6.02; 0.29
13 20 35.8;-36 42 44; 2.75; 0.04
13 20 57.7;-46 52 50; 5.77; 1.12
13 22 52.6;-72 08 48; 6.05; 0.09
13 20 41.6;+02 56 30; 6.26; 0.10
13 20 19.0;+40 09 02; 5.60; 1.20
13 21 29.9;-19 29 20; 6.21; 0.09
13 22 35.7;-60 58 20; 6.18; 0.01
13 22 37.9;-60 59 18; 4.53;-0.13
13 22 16.2;-52 10 59; 5.83; 0.12
13 21 41.6;+02 05 14; 5.69; 0.06
13 22 52.7;-47 56 35; 6.16; 0.18
13 23 02.6;-48 33 46; 6.38;-0.07
13 22 09.7;+05 09 17; 5.87; 0.12
13 24 00.5;-64 32 09; 4.53; 0.85
13 25 07.1;-74 53 16; 5.05; 1.11
13 23 08.7;-33 11 24; 6.22; 1.65
13 23 01.1;-17 44 07; 5.37; 0.99
13 22 03.8;+43 54 11; 6.35; 0.24
13 23 52.3;-49 49 23; 6.48; 0.96
13 23 18.9;-04 55 28; 5.89; 1.43
13 25 13.9;-64 29 07; 5.31; 0.40
13 25 50.1;-70 37 39; 5.67;-0.03
13 24 33.2;-05 09 50; 5.75; 0.42
13 27 18.3;-74 41 31; 6.63;-0.06
13 23 54.0;+37 02 02; 6.07; 1.68
13 24 30.5;+12 25 55; 6.44; 1.06
13 23 55.5;+54 55 31; 2.27; 0.02
13 23 56.4;+54 55 18; 3.95; 0.13
13 25 11.6;-11 09 41; 0.98;-0.23
13 25 06.7;+23 51 16; 5.78; 0.06
13 26 07.8;-39 45 19; 5.09; 1.20
13 26 11.4;-01 11 33; 5.97; 0.19
13 26 56.1;-41 29 53; 5.69; 1.47
13 27 06.3;-49 08 38; 6.31;
13 25 13.5;+54 59 17; 4.01; 0.16
13 27 20.8;-49 22 51; 6.28;-0.12
13 26 43.2;-12 42 28; 5.25; 1.52
13 27 14.7;-40 09 47; 6.40; 0.98
13 28 46.4;-69 37 41; 6.20; 0.02
13 26 16.6;+46 01 41; 5.88; 0.97
13 27 27.2;-15 58 25; 4.76; 1.09
13 29 07.6;-64 40 33; 6.11; 0.11
13 25 59.9;+63 15 40; 6.50; 0.74
13 29 25.2;-51 09 55; 5.06; 0.07
13 28 25.8;+13 46 44; 4.98; 0.71
13 26 08.1;+72 23 29; 5.79; 1.63
13 27 04.6;+64 44 08; 6.66; 0.37
13 27 10.7;+64 43 10; 7.04; 0.39
13 27 59.5;+52 44 45; 6.34; 0.23
13 28 26.2;+40 43 47; 6.47; 0.92
13 29 14.9;-01 21 52; 6.43; 1.11
13 28 11.7;+50 35 14; 6.80;
13 29 42.8;-23 16 53; 4.97; 1.60
13 29 13.0;+10 49 06; 5.65; 1.05
13 33 14.8;-77 34 06; 6.48; 0.48
13 28 45.7;+50 43 06; 6.43; 0.37
13 40 55.5;-85 47 10; 5.58; 0.18
13 28 27.1;+59 56 45; 5.40;-0.01
13 30 00.1;+07 10 44; 6.17; 1.47
13 29 57.6;+06 00 48; 6.51; 0.96
13 30 25.7;-06 28 13; 6.09; 0.33
13 31 02.7;-39 24 27; 3.88; 1.17
13 31 33.3;-28 06 46; 6.47; 0.10
13 26 56.7;+78 38 38; 5.77; 0.77
13 32 05.3;-38 23 57; 6.16; 1.04
13 33 35.7;-65 37 57; 6.37;-0.02
13 32 02.8;-18 43 44; 6.01; 0.18
13 31 57.9;-06 15 21; 4.69; 1.62
13 31 15.8;+42 06 22; 6.08; 1.05
13 32 35.9;-28 41 34; 5.69; 0.04
13 32 34.5;-29 33 55; 6.45; 0.44
13 32 51.7;-15 21 47; 5.55; 1.23
13 32 58.1;-10 09 54; 5.21; 0.96
13 33 00.7;-07 11 42; 6.68; 1.28
13 32 48.1;+24 20 47; 6.11; 0.96
13 34 28.9;-48 16 20; 6.33;-0.05
13 34 43.6;-33 18 39; 6.44; 1.26
13 34 07.9;+03 39 32; 4.94; 0.03
13 34 40.5;-13 12 52; 5.91; 0.02
13 34 41.6;-00 35 45; 3.37; 0.11
13 34 21.8;+38 47 21; 6.37; 0.21
13 34 07.3;+55 20 55; 5.60;-0.03
13 34 47.8;+37 10 57; 4.98; 0.40
13 35 31.3;-05 23 46; 5.73; 0.95
13 34 27.3;+49 00 58; 4.70; 0.12
13 37 12.2;-61 41 31; 5.63; 0.50
13 35 33.3;+10 12 17; 6.49; 1.03
13 39 11.9;-75 41 02; 6.34; 0.01
13 35 14.1;+44 11 49; 6.84; 0.20
13 36 50.5;-34 28 04; 6.50; 1.03
13 37 06.0;-44 08 36; 5.98; 0.94
13 38 45.7;-70 26 42; 6.10; 1.42
13 36 48.4;-26 29 42; 5.78; 0.22
13 37 23.7;-46 25 42; 5.90;-0.12
13 38 07.6;-58 24 54; 6.42; 1.12
13 36 59.1;+24 36 48; 5.74; 1.55
13 38 49.1;-57 37 23; 6.01; 1.14
13 40 00.6;-70 47 18; 6.59; 1.30
13 36 39.8;+49 29 12; 6.49;
13 37 27.6;+36 17 42; 4.82; 0.23
13 38 42.0;-29 33 39; 5.83; 0.40
13 38 07.9;+14 18 06; 6.52; 0.25
13 40 10.9;-64 34 37; 5.79; 0.39
13 34 42.8;+76 32 48; 6.57;
13 39 53.2;-53 27 59; 2.30;-0.22
13 37 43.0;+50 42 53; 6.48; 1.55
13 39 59.7;-49 57 01; 6.00; 1.50
13 39 40.8;-39 44 53; 6.27; 1.66
13 39 48.6;-40 03 07; 5.60; 1.30
13 39 02.3;+18 15 55; 6.48; 1.20
13 39 34.6;+10 44 46; 5.57; 0.33
13 37 11.0;+71 14 32; 5.50; 1.20
13 42 01.1;-58 47 14; 5.38;-0.03
13 41 44.7;-54 33 36; 5.01;-0.05
13 39 30.4;+52 55 17; 5.46; 0.10
13 40 15.6;+31 00 43; 6.21; 0.96
13 40 40.5;+19 57 20; 5.75; 0.01
13 40 39.1;+28 03 55; 6.23; 1.28
13 41 30.9;-23 26 59; 6.59; 0.06
13 41 45.7;-33 35 49; 6.05; 1.44
13 40 23.2;+50 31 10; 6.32; 0.54
13 41 02.3;+22 29 45; 5.62; 1.01
13 41 36.8;-08 42 11; 5.01; 1.63
13 42 56.1;-56 46 05; 6.00;-0.08
13 42 54.6;-50 47 26; 6.41; 1.67
13 40 21.3;+57 12 27; 6.29; 0.10
13 40 44.3;+54 40 54; 4.66; 1.64
13 42 55.0;-41 24 04; 5.98; 1.02
13 42 12.7;+08 23 18; 6.16; 0.42
13 43 40.0;-42 04 03; 5.98;-0.08
13 44 15.9;-51 00 47; 6.47;-0.13
13 43 03.7;+03 32 17; 5.36; 1.11
13 42 28.8;+41 40 27; 6.30; 0.86
13 42 43.4;+34 59 20; 5.98; 0.85
13 41 29.9;+64 49 21; 5.85; 0.07
13 43 54.3;-05 29 56; 6.51; 0.05
13 43 45.2;+22 42 01; 6.13; 1.42
13 44 29.8;-16 10 45; 5.60; 0.81
13 44 45.7;-25 30 03; 6.21; 1.38
13 45 36.9;-26 06 58; 5.81; 0.02
13 45 41.2;-33 02 38; 4.23; 0.38
13 43 54.7;+52 03 52; 6.02; 0.00
13 45 35.1;-15 46 03; 6.19; 0.05
13 47 10.7;-62 35 24; 6.51; 1.98
13 46 39.3;-51 25 58; 4.65; 0.96
13 45 56.3;-12 25 36; 5.51; 0.90
13 46 56.4;-36 15 07; 5.15;-0.02
13 47 27.6;-50 14 58; 5.91; 0.29
13 47 38.4;-50 19 16; 5.45; 1.36
13 45 13.2;+55 52 46; 6.50; 0.47
13 47 13.5;-09 42 33; 6.05; 1.42
13 46 13.5;+41 05 19; 5.87; 0.21
13 46 19.0;+38 30 14; 5.94; 0.94
13 47 25.4;-17 51 36; 5.43; 1.62
13 46 43.3;+25 42 08; 5.95; 0.49
13 46 57.1;+06 21 02; 6.33; 0.63
13 42 39.3;+78 03 52; 5.91; 1.01
13 47 15.7;+17 27 24; 4.50; 0.48
13 46 59.8;+38 32 34; 5.50; 1.03
13 46 35.7;+54 25 58; 5.70;-0.08
13 55 38.7;-82 39 58; 5.95; 1.46
13 48 55.1;-35 42 14; 6.53; 0.57
13 49 30.3;-41 41 16; 3.41;-0.22
13 47 32.4;+49 18 48; 1.86;-0.19
13 49 26.7;-34 27 03; 4.19; 1.50
13 49 37.0;-42 28 26; 3.04;-0.17
13 51 47.4;-69 24 05; 5.75; 1.73
13 48 38.7;+31 11 25; 5.62; 1.01
13 49 52.3;-18 08 03; 4.97; 1.06
13 50 06.5;-29 04 53; 6.18;-0.03
13 50 19.4;-39 54 04; 6.44; 0.99
13 48 57.2;+39 32 34; 7.40;
13 49 28.6;+15 47 52; 4.07; 1.52
13 49 42.8;+21 15 51; 4.91; 1.43
13 50 34.5;-19 53 50; 6.53; 0.51
13 42 23.1;+82 45 09; 5.98; 1.01
13 49 45.0;+36 37 58; 6.38;
13 50 24.7;+05 29 50; 6.01; 0.90
13 51 47.2;-46 53 57; 5.77;-0.16
13 52 04.8;-52 48 42; 5.25;-0.09
13 51 36.6;-36 26 00; 6.35; 0.48
13 51 20.4;-24 23 27; 6.45; 0.69
13 51 49.6;-32 59 40; 4.56;-0.13
13 51 50.1;-32 59 41; 6.06;-0.04
13 52 00.9;-31 37 10; 6.12; 0.48
13 49 45.5;+61 29 21; 5.96; 0.96
13 51 04.5;+34 46 21; 6.65; 0.12
13 51 09.2;+34 39 52; 5.87; 1.62
13 50 27.7;+58 32 22; 6.46; 0.09
13 53 43.1;-53 22 25; 5.89; 0.01
13 54 48.9;-67 39 09; 5.71; 1.49
13 51 47.5;+34 26 39; 4.74; 1.66
13 52 18.4;+12 09 55; 6.04; 0.04
13 53 12.5;-31 55 40; 4.73;-0.14
13 53 32.8;-35 39 51; 5.54; 0.44
13 53 56.9;-47 07 41; 6.10;-0.07
13 53 52.2;-35 18 52; 6.19; 1.02
13 53 12.9;+17 55 58; 5.70; 0.84
13 51 25.9;+64 43 24; 4.65; 1.58
13 50 59.2;+68 18 55; 6.40; 1.17
13 54 16.6;-28 34 11; 6.04; 1.13
13 53 10.3;+28 38 53; 5.90; 0.20
13 55 12.2;-52 09 40; 5.71;-0.08
13 55 32.4;-47 17 18; 2.55;-0.22
13 54 42.1;-01 30 11; 5.15; 1.08
13 54 58.2;-08 03 32; 6.19; 0.53
13 56 19.8;-54 07 55; 6.14; 0.07
13 54 41.1;+18 23 52; 2.68; 0.58
13 56 33.0;-54 42 16; 6.00; 0.78
13 55 44.5;-31 17 06; 6.51; 0.90
13 53 51.0;+53 43 43; 5.70;-0.05
13 56 19.5;-46 35 33; 5.83; 1.14
14 00 32.8;-78 35 24; 6.09; 0.03
13 57 38.9;-63 41 12; 4.71; 1.11
13 58 31.2;-65 48 02; 6.20; 1.05
13 55 50.0;+14 03 23; 6.16; 0.50
13 56 27.9;+01 03 02; 5.91; 0.20
13 56 10.5;+32 01 57; 6.32; 0.37
13 57 27.7;-23 01 22; 6.14; 1.43
13 56 34.2;+27 29 31; 5.01; 1.42
13 58 16.3;-42 06 03; 3.83;-0.21
13 58 40.8;-44 48 13; 3.87;-0.20
13 58 31.1;-24 58 20; 5.15;-0.10
13 59 17.3;-50 22 12; 5.91; 0.96
14 00 17.3;-61 28 53; 6.49; 0.33
14 00 52.2;-66 16 07; 5.97; 0.35
13 58 39.9;+14 38 58; 6.00; 1.44
13 58 38.9;+21 41 46; 5.76;-0.03
13 57 32.1;+61 29 34; 6.37;
14 00 00.1;-25 00 37; 5.77; 0.48
13 59 49.3;-03 32 59; 6.40; 0.49
14 01 19.0;-40 13 20; 6.13; 1.25
14 01 43.4;-45 36 13; 4.34; 0.60
14 05 19.8;-76 47 48; 5.50; 1.55
14 01 20.4;+08 53 41; 5.99; 0.09
14 01 10.5;+27 23 12; 6.23; 0.17
14 01 38.8;+01 32 40; 4.26; 0.10
14 02 22.8;-27 25 48; 5.48; 1.34
14 03 26.2;-56 12 49; 5.92; 1.22
14 03 49.4;-60 22 23; 0.61;-0.23
14 03 01.7;-31 41 02; 6.18; 0.48
14 03 27.5;-41 25 24; 6.11;-0.11
14 02 31.8;+09 41 11; 6.20; 0.90
14 02 12.2;+45 45 13; 6.27; 1.32
14 03 53.1;-22 25 18; 6.30; 0.45
14 03 32.3;+10 47 12; 6.30; 0.74
14 03 36.8;+07 32 47; 6.26; 0.94
14 03 55.8;+04 54 03; 6.24; 0.39
14 04 14.6;-05 22 53; 6.39; 1.32
14 04 27.0;-14 58 18; 6.28; 1.08
14 05 46.5;-54 40 10; 6.17; 0.23
14 08 27.1;-74 51 01; 6.02; 0.58
14 02 59.7;+50 58 19; 6.15; 0.01
14 06 25.1;-59 42 56; 6.42; 0.12
14 01 50.6;+68 40 43; 6.34; 1.40
14 04 37.5;+02 17 51; 6.28; 1.02
